bug_id,test_path,success,test_length,clus_size_output_fib,num_fib_tests,is_crash,actual_crash,actual_value_match,exception_type_match,test_exception_type_match
Codec_8,Codec_8_n2.txt,False,115,1,1,True,False,False,False,True
Lang_25,Lang_25_n4.txt,False,34,1,1,True,False,False,False,False
Lang_25,Lang_25_n10.txt,False,92,1,1,True,False,False,False,False
Lang_25,Lang_25_n6.txt,True,79,2,1,True,False,False,False,False
Lang_25,Lang_25_n7.txt,False,67,1,1,True,False,False,False,False
Lang_25,Lang_25_n1.txt,True,19,2,1,True,False,False,False,False
Lang_25,Lang_25_n8.txt,True,31,1,1,True,False,False,False,False
JacksonDatabind_87,JacksonDatabind_87_n8.txt,True,176,1,1,False,False,True,False,False
JacksonDatabind_87,JacksonDatabind_87_n4.txt,True,112,1,1,False,False,False,False,False
JacksonDatabind_87,JacksonDatabind_87_n10.txt,False,64,1,1,False,False,False,False,False
JacksonDatabind_87,JacksonDatabind_87_n3.txt,False,107,1,1,False,False,False,False,False
JacksonDatabind_87,JacksonDatabind_87_n7.txt,True,90,1,1,False,False,False,False,False
JacksonDatabind_42,JacksonDatabind_42_n10.txt,True,81,2,1,False,False,True,False,False
JacksonDatabind_42,JacksonDatabind_42_n8.txt,True,57,1,1,False,False,False,False,False
JacksonDatabind_42,JacksonDatabind_42_n3.txt,True,62,2,1,False,False,True,False,False
JxPath_8,JxPath_8_n3.txt,False,83,1,1,False,False,False,False,False
JacksonCore_12,JacksonCore_12_n4.txt,False,143,1,1,False,False,False,False,False
JacksonCore_12,JacksonCore_12_n3.txt,False,142,1,1,False,False,False,False,False
JacksonCore_12,JacksonCore_12_n8.txt,True,172,1,1,False,False,False,False,False
Math_79,Math_79_n1.txt,True,146,5,1,True,True,False,True,False
Math_79,Math_79_n6.txt,True,126,5,1,True,True,False,True,False
Math_79,Math_79_n3.txt,True,95,5,1,True,True,False,True,False
Math_79,Math_79_n2.txt,True,218,5,1,True,True,False,True,False
Math_79,Math_79_n7.txt,True,106,5,1,True,True,False,True,False
Codec_11,Codec_11_n5.txt,True,46,4,1,True,True,False,False,False
Codec_11,Codec_11_n8.txt,True,63,4,1,True,False,False,False,False
Codec_11,Codec_11_n3.txt,True,41,4,1,True,True,False,False,False
Codec_11,Codec_11_n1.txt,True,46,4,1,True,False,False,False,False
Codec_11,Codec_11_n4.txt,True,48,4,1,True,True,False,False,False
Codec_11,Codec_11_n2.txt,True,57,4,1,True,False,False,False,False
Codec_11,Codec_11_n6.txt,True,60,4,1,True,False,False,False,False
Codec_11,Codec_11_n10.txt,True,46,4,1,True,True,False,False,False
Jsoup_72,Jsoup_72_n1.txt,False,38,6,1,True,True,False,False,False
Jsoup_72,Jsoup_72_n5.txt,False,35,6,1,True,True,False,False,False
Jsoup_72,Jsoup_72_n7.txt,False,25,1,1,True,True,False,False,False
Jsoup_72,Jsoup_72_n8.txt,False,38,6,1,True,True,False,False,False
Jsoup_72,Jsoup_72_n6.txt,False,47,6,1,True,True,False,False,False
Jsoup_72,Jsoup_72_n10.txt,False,52,6,1,True,True,False,False,False
Jsoup_72,Jsoup_72_n4.txt,False,32,6,1,True,True,False,False,False
Math_33,Math_33_n2.txt,False,160,1,1,False,False,False,False,False
Math_33,Math_33_n8.txt,False,134,1,1,False,False,False,False,False
Math_102,Math_102_n10.txt,False,145,1,1,False,False,False,False,False
Math_102,Math_102_n2.txt,False,120,1,1,False,False,False,False,False
Jsoup_83,Jsoup_83_n1.txt,True,56,2,1,False,False,False,False,False
Jsoup_83,Jsoup_83_n8.txt,True,62,7,1,False,False,False,False,False
Jsoup_83,Jsoup_83_n10.txt,True,63,7,2,False,False,False,False,False
Jsoup_83,Jsoup_83_n4.txt,True,52,2,1,False,False,False,False,False
Jsoup_83,Jsoup_83_n7.txt,True,63,7,1,False,False,False,False,False
Jsoup_83,Jsoup_83_n3.txt,True,51,1,1,False,True,False,False,False
Jsoup_83,Jsoup_83_n5.txt,True,63,7,1,False,False,False,False,False
Jsoup_83,Jsoup_83_n6.txt,True,58,7,1,False,False,False,False,False
Jsoup_83,Jsoup_83_n2.txt,True,83,7,1,False,False,False,False,False
Jsoup_14,Jsoup_14_n2.txt,False,67,1,1,False,False,False,False,False
Jsoup_14,Jsoup_14_n9.txt,True,59,1,1,False,False,False,False,False
JacksonDatabind_112,JacksonDatabind_112_n1.txt,False,133,1,1,False,False,False,False,False
JacksonDatabind_112,JacksonDatabind_112_n2.txt,False,160,1,1,False,True,False,False,False
Math_91,Math_91_n8.txt,True,63,9,2,False,False,False,False,False
Math_91,Math_91_n10.txt,False,65,1,1,False,False,False,False,False
Math_91,Math_91_n6.txt,True,63,9,1,False,False,False,False,False
Math_91,Math_91_n5.txt,True,70,9,1,False,False,False,False,False
Math_91,Math_91_n1.txt,True,58,9,1,False,False,False,False,False
Math_91,Math_91_n9.txt,True,58,9,1,False,False,False,False,False
Math_91,Math_91_n3.txt,True,60,9,1,False,False,False,False,False
Math_91,Math_91_n4.txt,False,56,9,1,False,False,False,False,False
Math_91,Math_91_n2.txt,True,68,9,1,False,False,False,False,False
Cli_23,Cli_23_n2.txt,False,81,1,1,True,False,False,False,False
Cli_23,Cli_23_n10.txt,False,67,1,1,True,True,False,False,False
Cli_23,Cli_23_n4.txt,False,106,1,1,True,False,False,False,False
Cli_23,Cli_23_n9.txt,False,107,1,1,True,False,False,False,False
Cli_23,Cli_23_n1.txt,False,104,1,1,True,True,False,False,False
Lang_24,Lang_24_n8.txt,True,17,9,8,False,False,False,False,False
Lang_24,Lang_24_n2.txt,False,37,9,1,False,False,False,False,False
Math_76,Math_76_n2.txt,False,106,2,1,True,True,False,False,False
Math_76,Math_76_n6.txt,False,107,2,1,True,True,False,False,False
Jsoup_1,Jsoup_1_n3.txt,True,33,8,8,False,False,True,False,False
Time_15,Time_15_n1.txt,True,44,3,1,True,False,False,False,False
Time_15,Time_15_n8.txt,False,31,1,1,True,False,False,False,False
Time_15,Time_15_n3.txt,True,63,1,1,True,False,False,False,False
Time_15,Time_15_n4.txt,False,61,1,1,True,False,False,False,False
Time_15,Time_15_n10.txt,True,44,3,1,True,False,False,False,False
Time_15,Time_15_n2.txt,True,34,3,2,True,False,False,False,False
Time_15,Time_15_n5.txt,True,44,1,1,True,False,False,False,False
Time_15,Time_15_n7.txt,True,34,3,1,True,False,False,False,False
